location,date,new_cases_pm,new_deaths_pm
Germany,2021-12-13,4054.319883545417,30.142795044346975
Germany,2021-12-20,3280.5988352622485,23.917522211869425
Germany,2021-12-27,2324.965479122906,15.437237255103286
Germany,2022-01-03,2503.2553738858082,12.342592956877452
Germany,2022-01-10,4052.8085456323297,10.435428447505718
Germany,2022-01-17,5830.933584615252,8.312358521978691
Germany,2022-01-24,9557.59300965433,10.399444211479835
Germany,2022-01-31,13366.368461304472,13.398130546969984
Germany,2022-02-07,15506.087093366139,18.040096994308733
Germany,2022-02-14,15711.257212440374,20.451040808042812
Germany,2022-02-21,14312.98176894666,21.422615180741623
Germany,2022-02-28,13111.372170079732,19.731356087525178
Germany,2022-03-07,13602.149170491391,19.263561019188714
Germany,2022-03-14,16958.72272274962,21.326657218005938
Germany,2022-03-21,18981.73248263401,23.19783749135179
Germany,2022-03-28,19058.34292113311,22.562115988227877
Germany,2022-04-04,15534.694561006714,18.423928845251474
Germany,2022-04-11,11810.0262636944,15.497210981813089
Germany,2022-04-18,9343.282894629521,11.814824161831185
Germany,2022-04-25,8774.144222898833,9.69175423630416
Germany,2022-05-02,7159.867405287092,8.132437341849283
Germany,2022-05-09,5654.802744013903,6.489157230000681
Germany,2022-05-16,4902.792184799683,5.013803552939528
Germany,2022-05-23,3508.5229862501837,3.9582659628469963
Germany,2022-05-30,2244.924543456003,2.5548807578376067
Germany,2022-06-06,2940.403867873562,2.6748282112572124
Germany,2022-06-13,3975.4664276673675,3.4185024224587695
Germany,2022-06-20,4963.317669795217,4.821887627468159
Germany,2022-06-27,6887.682643987322,6.789025863549696
Germany,2022-07-04,7470.039525084851,7.3167946585959625
Germany,2022-07-11,7548.8809862175585,8.420311230056337
Germany,2022-07-18,8098.012422717856,11.51495552828217
Germany,2022-07-25,7522.852388825504,13.542067491073512
Germany,2022-08-01,5946.143113624784,12.450545664955097
Germany,2022-08-08,4353.324895429811,9.48784356549083
Germany,2022-08-15,3577.9365775441097,7.4727263480414505
Germany,2022-08-22,3158.564296153141,7.112883987782633
Germany,2022-08-29,2734.5500483148344,4.761913900758356
Germany,2022-09-05,2420.0238359579434,4.210155615028168
Germany,2022-09-12,2447.9356083686857,3.8023342734015086
Germany,2022-09-19,2745.7531404642255,4.246139851054051
Germany,2022-09-26,3436.9143565586787,6.237267577819509
Germany,2022-10-03,5503.812889649303,10.555375900925323
Germany,2022-10-10,7125.754349534556,15.401253019077403
Germany,2022-10-17,7736.442819129796,18.711802733458526
Germany,2022-10-24,6532.530229157211,17.7162388700758
Germany,2022-10-31,4484.871267595092,12.582487863716663
Germany,2022-11-07,2921.6560809040775,8.372332248688496
Germany,2022-11-14,2423.1184802561693,7.67663701885478
Germany,2022-11-21,2035.1124579344282,6.633094174104209
Germany,2022-11-28,2046.1716131397159,7.67663701885478
Germany,2022-12-05,2216.928807827867,9.595796273568476
Germany,2022-12-12,2393.0116694478484,11.52695027362413
Germany,2022-12-19,2674.2644582261405,13.662014944493118
Germany,2022-12-26,2767.7395086760393,15.449232000445246
Germany,2023-01-02,1818.0075672449414,11.634902981701776
Germany,2023-01-09,1563.1072339829368,9.943643888485333
Germany,2023-01-16,1068.5998677699274,6.201283341793627
Germany,2023-01-23,754.0736554130367,4.054223925582681
Germany,2023-01-30,879.1908440750276,3.970260708188957
Germany,2023-02-06,1010.4733318427864,4.126192397634444
Germany,2023-02-13,1038.6849728870777,5.45760913059207
Germany,2023-02-20,1173.6858317108442,7.208841950518317
Germany,2023-02-27,1360.6119431199581,7.184852459834396
Germany,2023-03-06,1035.3984126633804,6.417188757948918
Germany,2023-03-13,524.8660666735117,6.86099433560146
Germany,2023-03-20,483.4722004984057,7.508710584067332
Germany,2023-03-27,391.49649321625185,6.537136211368524
Germany,2023-04-03,271.7049714860914,5.169735242385016
Germany,2023-04-10,176.07086687463956,3.3345392050650453
Germany,2023-04-17,156.47145298587594,3.6464025839560206
Germany,2023-04-24,137.5557395816041,2.770786173992897
Germany,2023-05-01,110.26769392864374,1.9431487453976164
Germany,2023-05-08,88.28132571682997,2.0031224721074192
Germany,2023-05-15,80.46075175387166,1.3074272422737048
Germany,2023-05-22,52.28509494560623,1.0195533540666506
Germany,2023-05-29,51.24155210085566,0.8636216646211627
Germany,2023-06-05,33.189460361204965,0.6597109938078327
Germany,2023-06-12,28.691430857969742,0.38383185094273903
Germany,2023-06-19,24.157417118708636,0.35984236025881783
Germany,2023-06-26,18.32797088251579,0.17992118012940891
Germany,2023-07-03,13.182225130814693,0.09595796273568476
Germany,2023-07-10,0.0,0.0
Germany,2023-07-17,0.0,0.0
Germany,2023-07-24,0.0,0.0
Germany,2023-07-31,0.0,0.0
Germany,2023-08-07,0.0,0.0
Germany,2023-08-14,0.0,0.0
Germany,2023-08-21,0.0,0.0
Germany,2023-08-28,0.0,0.0
Germany,2023-09-04,0.0,0.0
Germany,2023-09-11,0.0,0.0
Germany,2023-09-18,0.0,0.0
Germany,2023-09-25,0.0,0.0
Germany,2023-10-02,0.0,0.0
Germany,2023-10-09,0.0,0.0
Germany,2023-10-16,0.0,0.0
Germany,2023-10-23,0.0,0.0
Germany,2023-10-30,0.0,0.0
Germany,2023-11-06,0.0,0.0
Germany,2023-11-13,0.0,0.0
Germany,2023-11-20,0.0,0.0
Germany,2023-11-27,0.0,0.0
Germany,2023-12-04,0.0,0.0
Germany,2023-12-11,0.0,0.0
Germany,2023-12-18,0.0,0.0
Germany,2023-12-25,0.0,0.0
Germany,2024-01-01,0.0,0.0
Germany,2024-01-08,0.0,0.0
Germany,2024-01-15,0.0,0.0
Germany,2024-01-22,0.0,0.0
Germany,2024-01-29,0.0,0.0
Germany,2024-02-05,0.0,0.0
Germany,2024-02-12,0.0,0.0
Germany,2024-02-19,0.0,0.0
Germany,2024-02-26,0.0,0.0
Germany,2024-03-04,0.0,0.0
Germany,2024-03-11,0.0,0.0
Germany,2024-03-18,0.0,0.0
Germany,2024-03-25,0.0,0.0
Germany,2024-04-01,0.0,0.0
Germany,2024-04-08,0.0,0.0
Germany,2024-04-15,0.0,0.0
Germany,2024-04-22,0.0,0.0
Germany,2024-04-29,0.0,0.0
Germany,2024-05-06,0.0,0.0
Germany,2024-05-13,0.0,0.0
Germany,2024-05-20,0.0,0.0
Germany,2024-05-27,0.0,0.0
Germany,2024-06-03,0.0,0.0
Germany,2024-06-10,0.0,0.0
Germany,2024-06-17,0.0,0.0
Germany,2024-06-24,0.0,0.0
Germany,2024-07-01,0.0,0.0
Germany,2024-07-08,0.0,0.0
Germany,2024-07-15,0.0,0.0
Germany,2024-07-22,0.0,0.0
Germany,2024-07-29,0.0,0.0
Germany,2024-08-05,0.0,0.0
Norway,2020-01-06,0.0,0.0
Norway,2020-01-13,0.0,0.0
Norway,2020-01-20,0.0,0.0
Norway,2020-01-27,0.0,0.0
Norway,2020-02-03,0.0,0.0
Norway,2020-02-10,0.0,0.0
Norway,2020-02-17,0.0,0.0
Norway,2020-02-24,0.1840155279663119,0.0
Norway,2020-03-02,3.680310559326238,0.0
Norway,2020-03-09,29.810515530542528,0.0
Norway,2020-03-16,217.32233852821435,0.1840155279663119
Norway,2020-03-23,255.78158387317356,1.1040931677978714
Norway,2020-03-30,326.6275621402036,2.3922018635620548
Norway,2020-04-06,225.6030372866984,5.520465838989357
Norway,2020-04-13,139.4837701984644,8.832745342382971
Norway,2020-04-20,113.35356522724814,9.200776398315595
Norway,2020-04-27,77.65455280178362,8.280698758484036
Norway,2020-05-04,55.57268944582619,2.024170807629431
Norway,2020-05-11,46.73994410344322,1.656139751696807
Norway,2020-05-18,24.842096275452107,3.496295031359926
Norway,2020-05-25,19.50564596442906,0.5520465838989357
Norway,2020-06-01,15.825335405102823,0.1840155279663119
Norway,2020-06-08,20.42572360426062,0.3680310559326238
Norway,2020-06-15,15.825335405102823,0.7360621118652476
Norway,2020-06-22,20.609739132226935,0.3680310559326238
Norway,2020-06-29,21.16178571612587,0.9200776398315595
Norway,2020-07-06,12.329040373742897,0.3680310559326238
Norway,2020-07-13,11.224947205945027,0.1840155279663119
Norway,2020-07-20,10.120854038147154,0.5520465838989357
Norway,2020-07-27,16.19336646103545,0.0
Norway,2020-08-03,35.88302795343082,0.0
Norway,2020-08-10,64.58945031617547,0.1840155279663119
Norway,2020-08-17,69.37385404329959,0.9200776398315595
Norway,2020-08-24,67.71771429160277,0.5520465838989357
Norway,2020-08-31,63.66937267634392,0.0
Norway,2020-09-07,134.515350943374,0.0
Norway,2020-09-14,137.459599390835,0.1840155279663119
Norway,2020-09-21,132.6751956637109,0.3680310559326238
Norway,2020-09-28,149.05257765271264,0.5520465838989357
Norway,2020-10-05,144.08415839762222,0.9200776398315595
Norway,2020-10-12,196.71259939598744,0.0
Norway,2020-10-19,170.95042548070376,0.5520465838989357
Norway,2020-10-26,294.42484474609904,0.1840155279663119
Norway,2020-11-02,557.1990186819925,0.5520465838989357
Norway,2020-11-09,732.9338478898203,0.5520465838989357
Norway,2020-11-16,748.9431988228895,1.656139751696807
Norway,2020-11-23,696.4987733524905,2.2081863355957427
Norway,2020-11-30,547.8142267557106,4.048341615258862
Norway,2020-12-07,458.5666956920493,4.7844037271241096
Norway,2020-12-14,497.02594103700847,6.072512422888293
Norway,2020-12-21,539.9015590531591,3.1282639754273025
Norway,2020-12-28,573.7604161989606,3.1282639754273025
Norway,2021-01-04,707.9077360864019,2.7602329194946784
Norway,2021-01-11,863.7688882738681,7.7286521745851
Norway,2021-01-18,592.1619689955917,7.176605590686164
Norway,2021-01-25,415.6910776758986,4.968419255090422
Norway,2021-02-01,359.0142950622745,3.496295031359926
Norway,2021-02-08,342.26888201734016,3.496295031359926
Norway,2021-02-15,320.55504971731534,1.840155279663119
Norway,2021-02-22,363.06263667753336,2.7602329194946784
Norway,2021-03-01,541.005652220957,2.7602329194946784
Norway,2021-03-08,737.9022671449108,1.840155279663119
Norway,2021-03-15,1019.2620094054016,1.2881086957641834
Norway,2021-03-22,1219.1028727768164,1.656139751696807
Norway,2021-03-29,1121.0225963707721,1.4721242237304952
Norway,2021-04-05,907.7485994578166,3.1282639754273025
Norway,2021-04-12,935.1669131247971,2.024170807629431
Norway,2021-04-19,697.2348354643558,4.4163726711914855
Norway,2021-04-26,598.23448141848,5.152434783056734
Norway,2021-05-03,519.8438665048311,3.680310559326238
Norway,2021-05-10,563.8235776887797,2.024170807629431
Norway,2021-05-17,485.06493171919817,1.2881086957641834
Norway,2021-05-24,583.1452081252424,1.2881086957641834
Norway,2021-05-31,449.36591929373367,0.3680310559326238
Norway,2021-06-07,349.26147208006,0.1840155279663119
Norway,2021-06-14,231.859565237553,0.9200776398315595
Norway,2021-06-21,230.01940995788988,0.1840155279663119
Norway,2021-06-28,235.53987579687924,0.3680310559326238
Norway,2021-07-05,237.01200002060972,0.5520465838989357
Norway,2021-07-12,220.8186335595743,0.5520465838989357
Norway,2021-07-19,209.96171740956189,0.3680310559326238
Norway,2021-07-26,266.4544844952196,0.5520465838989357
Norway,2021-08-02,411.4587205326734,1.840155279663119
Norway,2021-08-09,535.8532174379003,1.840155279663119
Norway,2021-08-16,681.9615466431519,0.9200776398315595
Norway,2021-08-23,796.7872360941305,0.7360621118652476
Norway,2021-08-30,1529.5370684559846,1.840155279663119
Norway,2021-09-06,1860.212972211447,2.024170807629431
Norway,2021-09-13,1606.8235902018355,3.86432608729255
Norway,2021-09-20,1109.245602580928,2.024170807629431
Norway,2021-09-27,866.7131367213291,2.2081863355957427
Norway,2021-10-04,665.0321180702513,1.2881086957641834
Norway,2021-10-11,556.4629565701272,1.4721242237304952
Norway,2021-10-18,518.3717422811006,1.1040931677978714
Norway,2021-10-25,765.5045963398575,2.024170807629431
Norway,2021-11-01,1255.1699162582136,3.680310559326238
Norway,2021-11-08,1760.8445871096385,7.176605590686164
Norway,2021-11-15,2156.6619877651756,8.64872981441666
Norway,2021-11-22,2655.5280840818473,9.75282298221453
Norway,2021-11-29,3306.759037554625,10.304869566113467
Norway,2021-12-06,4702.332801651134,9.75282298221453
Norway,2021-12-13,6228.741606131692,13.61714906950708
Norway,2021-12-20,5840.65285765074,7.912667702551412
Norway,2021-12-27,4231.621081113309,3.86432608729255
Norway,2022-01-03,4612.165192947641,10.856916150012403
Norway,2022-01-10,8368.8421963799,9.016760870349284
Norway,2022-01-17,12813.369243350231,5.704481366955669
Norway,2022-01-24,21218.27848321153,5.336450311023045
Norway,2022-01-31,25172.588163679604,5.336450311023045
Norway,2022-02-07,23768.917716352575,6.072512422888293
Norway,2022-02-14,26090.457617175565,9.936838510180843
Norway,2022-02-21,18620.5312749111,11.224947205945027
Norway,2022-02-28,18829.756930208798,15.825335405102823
Norway,2022-03-07,12552.435224694,20.977770188159557
Norway,2022-03-14,7950.022854728573,28.706422362744657
Norway,2022-03-21,5087.845332740558,34.77893478563295
Norway,2022-03-28,3313.935643145311,37.355152177161315
Norway,2022-04-04,1991.232028123461,31.650670810205646
Norway,2022-04-11,1301.7258448336904,23.922018635620546
Norway,2022-04-18,691.3463385694338,23.00194099578899
Norway,2022-04-25,710.6679690058966,14.905257765271264
Norway,2022-05-02,424.33980749031525,11.776993789843962
Norway,2022-05-09,345.9491925766664,13.249118013574456
Norway,2022-05-16,331.0439348113951,8.464714286450347
Norway,2022-05-23,284.30399070795187,4.7844037271241096
Norway,2022-05-30,290.5605186588065,6.992590062719852
Norway,2022-06-06,345.02911493683484,6.624559006787228
Norway,2022-06-13,379.07198761060255,7.176605590686164
Norway,2022-06-20,556.2789410421609,6.072512422888293
Norway,2022-06-27,838.0067143585844,7.360621118652476
Norway,2022-07-04,718.9486677643806,12.51305590170921
Norway,2022-07-11,437.5889255038897,13.249118013574456
Norway,2022-07-18,366.1909006529607,17.665490684765942
Norway,2022-07-25,302.52152797661677,18.953599380530125
Norway,2022-08-01,243.82057455536327,16.745413044934384
Norway,2022-08-08,211.4338416332924,13.801164597473393
Norway,2022-08-15,206.28140685023564,12.145024845776586
Norway,2022-08-22,159.1734316908598,10.488885094079778
Norway,2022-08-29,136.72353727896976,10.304869566113467
Norway,2022-09-05,123.6584347933616,6.072512422888293
Norway,2022-09-12,100.65649379757261,4.6003881991577975
Norway,2022-09-19,94.03193479078539,7.360621118652476
Norway,2022-09-26,84.09509628060454,4.4163726711914855
Norway,2022-10-03,92.00776398315595,5.152434783056734
Norway,2022-10-10,92.7438260950212,4.4163726711914855
Norway,2022-10-17,92.00776398315595,5.704481366955669
Norway,2022-10-24,98.26429193401056,5.336450311023045
Norway,2022-10-31,144.45218945355484,4.6003881991577975
Norway,2022-11-07,163.95783541798392,4.232357143225173
Norway,2022-11-14,167.82216150527645,9.568807454248219
Norway,2022-11-21,168.74223914510802,8.464714286450347
Norway,2022-11-28,185.3036366620761,9.200776398315595
Norway,2022-12-05,199.10480125954948,10.304869566113467
Norway,2022-12-12,238.30010871637393,12.881086957641834
Norway,2022-12-19,271.79093480624266,14.721242237304953
Norway,2022-12-26,287.80028573931185,17.481475156799632
Norway,2023-01-02,232.04358076551932,16.745413044934384
Norway,2023-01-09,196.52858386802112,17.849506212732255
Norway,2023-01-16,121.45024845776585,20.42572360426062
Norway,2023-01-23,78.7586459695815,13.065102485608145
Norway,2023-01-30,63.11732609244498,8.64872981441666
Norway,2023-02-06,55.204658389893574,4.968419255090422
Norway,2023-02-13,52.996472054297826,2.576217391528367
Norway,2023-02-20,54.46859627802832,3.1282639754273025
Norway,2023-02-27,52.62844099836521,3.312279503393614
Norway,2023-03-06,64.03740373227654,1.840155279663119
Norway,2023-03-13,65.87755901193967,3.1282639754273025
Norway,2023-03-20,80.78281677721093,3.496295031359926
Norway,2023-03-27,97.71224535011162,3.86432608729255
Norway,2023-04-03,118.32198448233855,3.312279503393614
Norway,2023-04-10,92.7438260950212,4.6003881991577975
Norway,2023-04-17,102.49664907723573,5.704481366955669
Norway,2023-04-24,87.77540683993078,5.152434783056734
Norway,2023-05-01,77.83856832974993,7.176605590686164
Norway,2023-05-08,73.23818013059214,5.888496894921981
Norway,2023-05-15,62.38126398057974,3.86432608729255
Norway,2023-05-22,46.92395963140954,2.9442484474609905
Norway,2023-05-29,44.163726711914855,3.1282639754273025
Norway,2023-06-05,31.83468633817196,2.3922018635620548
Norway,2023-06-12,36.067043481397135,2.576217391528367
Norway,2023-06-19,29.258468946643593,1.2881086957641834
Norway,2023-06-26,3.86432608729255,0.0
Norway,2023-07-03,33.85885714580139,1.1040931677978714
Norway,2023-07-10,33.85885714580139,3.680310559326238
Norway,2023-07-17,16.929428572900694,1.4721242237304952
Norway,2023-07-24,13.43313354154077,1.1040931677978714
Norway,2023-07-31,21.897847827991118,0.9200776398315595
Norway,2023-08-07,24.658080747485794,0.3680310559326238
Norway,2023-08-14,33.49082608986877,1.2881086957641834
Norway,2023-08-21,39.01129192885812,0.1840155279663119
Norway,2023-08-28,48.396083855140034,0.9200776398315595
Norway,2023-09-04,78.7586459695815,0.9200776398315595
Norway,2023-09-11,84.46312733653717,1.840155279663119
Norway,2023-09-18,75.26235093822157,2.2081863355957427
Norway,2023-09-25,80.59880124924462,3.496295031359926
Norway,2023-10-02,70.66196273906377,6.072512422888293
Norway,2023-10-09,70.47794721109746,4.968419255090422
Norway,2023-10-16,0.0,0.0
Norway,2023-10-23,0.0,0.0
Norway,2023-10-30,0.0,0.0
Norway,2023-11-06,217.32233852821435,0.0
Norway,2023-11-13,261.67008076809554,0.0
Norway,2023-11-20,296.6330310816948,0.0
Norway,2023-11-27,332.51605903512564,0.0
Norway,2023-12-04,341.3488043775086,0.0
Norway,2023-12-11,360.30240375803874,0.0
Norway,2023-12-18,376.67978574704046,0.0
Norway,2023-12-25,290.3765031308402,0.0
Norway,2024-01-01,186.22371430190765,0.0
Norway,2024-01-08,166.16602175357966,0.0
Norway,2024-01-15,113.53758075521445,0.0
Norway,2024-01-22,74.34227329839001,0.0
Norway,2024-01-29,55.75670497379251,0.0
Norway,2024-02-05,43.979711183948545,0.0
Norway,2024-02-12,30.73059317037409,0.0
Norway,2024-02-19,26.682251555115226,0.0
Norway,2024-02-26,23.00194099578899,0.0
Norway,2024-03-04,18.953599380530125,0.0
Norway,2024-03-11,14.721242237304953,0.0
Norway,2024-03-18,14.905257765271264,0.0
Norway,2024-03-25,10.488885094079778,0.0
Norway,2024-04-01,7.7286521745851,0.0
Norway,2024-04-08,13.43313354154077,0.0
Norway,2024-04-15,11.776993789843962,0.0
Norway,2024-04-22,9.936838510180843,0.0
Norway,2024-04-29,17.29745962883332,0.0
Norway,2024-05-06,16.009350933069136,0.0
Norway,2024-05-13,19.689661492395373,0.0
Norway,2024-05-20,17.665490684765942,0.0
Norway,2024-05-27,23.36997205172161,0.0
Norway,2024-06-03,27.602329194946787,0.0
Norway,2024-06-10,33.67484161783508,0.0
Norway,2024-06-17,48.396083855140034,0.0
Norway,2024-06-24,68.45377640346803,0.0
Norway,2024-07-01,92.00776398315595,0.0
Norway,2024-07-08,94.95201243061695,0.0
Norway,2024-07-15,124.76252796115948,0.0
Norway,2024-07-22,121.26623292979954,0.0
Norway,2024-07-29,125.49859007302472,0.0
Norway,2024-08-05,137.09156833490238,0.0
Serbia,2020-01-06,0.0,0.0
Serbia,2020-01-13,0.0,0.0
Serbia,2020-01-20,0.0,0.0
Serbia,2020-01-27,0.0,0.0
Serbia,2020-02-03,0.0,0.0
Serbia,2020-02-10,0.0,0.0
Serbia,2020-02-17,0.0,0.0
Serbia,2020-02-24,0.0,0.0
Serbia,2020-03-02,0.0,0.0
Serbia,2020-03-09,0.14552763737190477,0.0
Serbia,2020-03-16,6.548743681735714,0.0
Serbia,2020-03-23,18.190954671488097,0.14552763737190477
Serbia,2020-03-30,71.01748703748953,1.309748736347143
Serbia,2020-04-06,140.4341700638881,4.947939670644762
Serbia,2020-04-13,255.54653122506477,4.365829121157143
Serbia,2020-04-20,380.40924409015906,6.257688406991905
Serbia,2020-04-27,259.76683270885,4.947939670644762
Serbia,2020-05-04,230.37024995972524,5.530050220132381
Serbia,2020-05-11,97.50351703917619,3.492663296925714
Serbia,2020-05-18,67.5248237405638,2.1829145605785714
Serbia,2020-05-25,86.73447187365524,1.4552763737190477
Serbia,2020-06-01,42.05748720048047,0.5821105494876191
Serbia,2020-06-08,52.38994945388571,0.8731658242314285
Serbia,2020-06-15,74.21909505967143,0.7276381868595239
Serbia,2020-06-22,80.33125582929142,1.0186934616033334
Serbia,2020-06-29,143.92683336081382,1.0186934616033334
Serbia,2020-07-06,296.43979732657,5.675577857504286
Serbia,2020-07-13,326.56401826255427,11.060100440264762
Serbia,2020-07-20,352.90452062686904,11.496683352380476
Serbia,2020-07-27,402.3839173333167,9.45929642917381
Serbia,2020-08-03,381.1368822770186,8.149547692826667
Serbia,2020-08-10,288.2902496337433,7.276381868595238
Serbia,2020-08-17,234.00844089402287,5.530050220132381
Serbia,2020-08-24,156.73326544954142,3.638190934297619
Serbia,2020-08-31,106.8172858309781,2.1829145605785714
Serbia,2020-09-07,82.51417038987,1.8918592858347618
Serbia,2020-09-14,65.63296445472905,1.1642210989752382
Serbia,2020-09-21,78.58492418082857,1.309748736347143
Serbia,2020-09-28,68.68904483953905,0.8731658242314285
Serbia,2020-10-05,77.12964780710952,1.0186934616033334
Serbia,2020-10-12,122.67979830451571,1.309748736347143
Serbia,2020-10-19,183.5103507259719,1.746331648462857
Serbia,2020-10-26,425.81386695019336,2.1829145605785714
Serbia,2020-11-02,1176.1543652397343,4.511356758529048
Serbia,2020-11-09,1990.963606885029,8.731658242314285
Serbia,2020-11-16,2976.185711892824,15.862512473537619
Serbia,2020-11-23,5099.142885874171,26.049447089570954
Serbia,2020-11-30,6826.701469116052,45.986733409521904
Serbia,2020-12-07,7393.968199591737,59.22974841036524
Serbia,2020-12-14,6926.242373078435,55.882612750811425
Serbia,2020-12-21,5106.71032301751,51.95336654177
Serbia,2020-12-28,3905.816259424552,51.080200717538574
Serbia,2021-01-04,2697.6458139629985,44.38592939843095
Serbia,2021-01-11,2326.986921576757,37.83718571669524
Serbia,2021-01-18,1938.7191850685153,26.486030001686668
Serbia,2021-01-25,1610.8454180696137,20.082813957322855
Serbia,2021-02-01,1689.8669251625581,19.209648133091427
Serbia,2021-02-08,1812.546723467074,16.299095385653334
